iter	Logloss
196	0.05638027342
197	0.05616500252
198	0.05596174657
199	0.05579863644
200	0.05552236693
201	0.05528216875
202	0.05500338052
203	0.05480433294
204	0.05455521698
205	0.05435505282
206	0.0541401027
207	0.05393195404
208	0.05368424882
209	0.0534867729
210	0.05327306571
211	0.05308935731
212	0.05288503362
213	0.05267290828
214	0.05249662664
215	0.05234179304
216	0.05218336204
217	0.05196482274
218	0.05174691602
219	0.05160246482
220	0.05149539176
221	0.05130449278
222	0.05117040055
223	0.0509712833
224	0.05079084879
225	0.05063513993
226	0.05041980459
227	0.05017340692
228	0.04994918034
229	0.04983426496
230	0.04962118445
231	0.04945512975
232	0.0492739703
233	0.04911205256
234	0.04891759466
235	0.04877618237
236	0.04853828082
237	0.04834282876
238	0.04816811903
239	0.04804126359
240	0.04784615751
241	0.04770007282
242	0.04757458801
243	0.0473783136
244	0.04719043513
245	0.04700805511
246	0.04689647086
247	0.04677300352
248	0.04661523078
249	0.04647056877
250	0.04632214522
251	0.04614002546
252	0.04601353953
253	0.04588193221
254	0.04572488459
255	0.04555531799
256	0.04544504303
257	0.0452785343
258	0.04515319424
259	0.04501041174
260	0.04486122148
261	0.04470032713
262	0.0445765172
263	0.04447181392
264	0.04434577522
265	0.04421661721
266	0.04403565498
267	0.04391836153
268	0.04378916115
269	0.04366025411
270	0.04350231909
271	0.04336305995
272	0.04313451193
273	0.04303183895
274	0.04286534689
275	0.04270066182
276	0.04251365175
277	0.04236617035
278	0.04222312957
279	0.04211029099
280	0.04196515467
281	0.04188455504
282	0.04178030902
283	0.04165964688
284	0.04152614719
285	0.0414264771
286	0.04130902453
287	0.04118402961
288	0.04105842204
289	0.04092706753
290	0.04078775204
291	0.04064378862
292	0.0404949453
293	0.04035069104
294	0.04021869536
295	0.04012034949
296	0.04000653768
297	0.03984954558
298	0.03973061052
299	0.03960167972
300	0.03948456164
301	0.03936094647
302	0.03919260709
303	0.03909374082
304	0.03899287251
305	0.03884720644
306	0.03876576376
307	0.03863941263
308	0.0385019495
309	0.03836003552
310	0.03818059465
311	0.03804878768
312	0.03790642196
313	0.03774315953
314	0.0376177841
315	0.03749987912
316	0.03739951755
317	0.03730309168
318	0.03718988549
319	0.03706496601
320	0.03695813864
321	0.03683707702
322	0.03673893353
323	0.03655484738
324	0.03642384178
325	0.03631866541
326	0.03618309873
327	0.03606680165
328	0.03595017802
329	0.03582781133
330	0.03573218812
331	0.03559167633
332	0.03548652231
333	0.03538084148
334	0.03528635158
335	0.03517708701
336	0.03505976402
337	0.03489783053
338	0.03477479152
339	0.03465958566
340	0.03458606541
341	0.03447482709
342	0.03437114936
343	0.03424998175
344	0.03414174032
345	0.03402617647
346	0.03389282884
347	0.03378721783
348	0.03366596091
349	0.03358699305
350	0.03349882915
351	0.03341321106
352	0.03326797731
353	0.03316018762
354	0.03305278284
355	0.03296201626
356	0.03287824452
357	0.03278976275
358	0.03268402539
359	0.03262754997
360	0.03254443204
361	0.03246923903
362	0.03234375176
363	0.0322622167
364	0.03217295783
365	0.03207661839
366	0.03197563149
367	0.03186574904
368	0.03175522494
369	0.03167443199
370	0.0315872972
371	0.03153909154
372	0.03140282847
373	0.03132684776
374	0.03124796128
375	0.03115663087
376	0.0310091667
377	0.03090007595
378	0.03081619274
379	0.03069301279
380	0.03058895719
381	0.03053162428
382	0.03045390006
383	0.03034674975
384	0.03026657474
385	0.03017400602
386	0.03002532524
387	0.02996429978
388	0.02988815521
389	0.02981392385
390	0.02969876121
391	0.02963052327
392	0.02953668023
393	0.02945865748
394	0.02936116271
395	0.02930359058
396	0.02920484772
397	0.02911456705
398	0.02903331621
399	0.02895848074
400	0.02886732948
401	0.02876565896
402	0.02868388705
403	0.02856297692
404	0.0284726103
405	0.02839628147
406	0.028346411
407	0.02828849272
408	0.02821189784
409	0.02813260457
410	0.02803167965
411	0.0279440797
412	0.02786447211
413	0.02778703383
414	0.02771074892
415	0.02766827112
416	0.02758845689
417	0.02746236177
418	0.02740850397
419	0.02731884844
420	0.027272471
421	0.02718482179
422	0.0270616092
423	0.02696457302
424	0.02689039328
425	0.02680768825
426	0.02671561947
427	0.02665201604
428	0.02657654734
429	0.0264934179
430	0.0263925776
431	0.02632834997
432	0.02627751638
433	0.02623074174
434	0.02613166039
435	0.02609007309
436	0.02601341207
437	0.02592659999
438	0.02586187105
439	0.02580784103
440	0.02576039057
441	0.02566926523
442	0.02556498534
443	0.02548110211
444	0.02543301558
445	0.02533691466
446	0.02528123677
447	0.02521444741
448	0.02513597847
449	0.02504735935
450	0.02496656003
451	0.02486583282
452	0.02480899007
453	0.02471823784
454	0.02464287291
455	0.02457136528
456	0.02446493689
457	0.02442146329
458	0.02435525839
459	0.02429659505
460	0.02421852368
461	0.0241559885
462	0.0240912859
463	0.02401137544
464	0.02392345855
465	0.02385149005
466	0.02378675057
467	0.02375060084
468	0.02367546797
469	0.02361145281
470	0.02353854275
471	0.02347435929
472	0.02340142599
473	0.02333019095
474	0.02326020169
475	0.02320934861
476	0.02313343479
477	0.02308424199
478	0.02303403356
479	0.02298313561
480	0.02292521679
481	0.0228460268
482	0.02280944945
483	0.02274942934
484	0.02269875366
485	0.02263812545
486	0.02260580569
487	0.02252136178
488	0.02245953484
489	0.02238261033
490	0.02230660295
491	0.02226437944
492	0.02220236543
493	0.02214838776
494	0.02206641333
495	0.02202081644
496	0.02193752729
497	0.02186633817
498	0.0218108877
499	0.02176001588
500	0.02171823429
501	0.0216578154
502	0.02162941075
503	0.0215874345
504	0.02153221063
505	0.02148182506
506	0.02142132366
507	0.02136483661
508	0.02131768073
509	0.02127322696
510	0.02123310421
511	0.02117846386
512	0.02110159961
513	0.02105021292
514	0.02099116957
515	0.02094689205
516	0.02091704334
517	0.02083422623
518	0.02077431745
519	0.02073142055
520	0.02069374535
521	0.02062970019
522	0.02058626735
523	0.02054261768
524	0.0204964259
525	0.02043457099
526	0.02040365905
527	0.02035490504
528	0.02030620501
529	0.02024584248
530	0.02019337886
531	0.02013282491
532	0.02008006307
533	0.02003376581
534	0.01994971101
535	0.01990242251
536	0.01986041833
537	0.01981811096
538	0.0197601778
539	0.01970154156
540	0.01966834255
541	0.01964209117
542	0.01958137552
543	0.01953877264
544	0.01949256165
545	0.01944021737
546	0.01937715831
547	0.01934112589
548	0.01927984622
549	0.01923022797
550	0.01919370626
551	0.01916351616
552	0.01913852203
553	0.01909734837
554	0.01905214023
555	0.01899743919
556	0.01891748291
557	0.01889058888
558	0.01883804897
559	0.01877365284
560	0.01873201128
561	0.01870894023
562	0.01865067192
563	0.01862492223
564	0.01853319483
565	0.0184800998
566	0.01843475628
567	0.01838675551
568	0.01835263219
569	0.01829736478
570	0.01826519696
571	0.01823196624
572	0.0181842002
573	0.01813617266
574	0.01808474976
575	0.01803682464
576	0.01800726071
577	0.01796738501
578	0.01791921457
579	0.01788013198
580	0.01782633932
581	0.01777019968
582	0.01772409703
583	0.01768098399
584	0.01764689928
585	0.01758936064
586	0.01756451766
587	0.01751949916
588	0.0174750438
589	0.01743292956
590	0.01737811389
591	0.01732888609
592	0.01728697324
593	0.01724143837
594	0.01721011891
595	0.01716910337
596	0.01711178359
597	0.01707031269
598	0.01702284085
599	0.01700073024
600	0.01694491241
601	0.0169081248
602	0.01686955063
603	0.01683346942
604	0.01680775725
605	0.01676872465
606	0.01672695373
607	0.01670670076
608	0.01665342293
609	0.01662135249
610	0.01657275383
611	0.01654018375
612	0.01650677838
613	0.01645826776
614	0.01642905654
615	0.0163910934
616	0.01634487721
617	0.01631729407
618	0.01628537845
619	0.01625054435
620	0.01621717955
621	0.01618758626
622	0.01613704907
623	0.016099316
624	0.01606690973
625	0.01601811138
626	0.01597132282
627	0.01593738737
628	0.01589577925
629	0.01587414478
630	0.01583694083
631	0.01580500814
632	0.01576465706
633	0.01573208372
634	0.01570147696
635	0.01566954099
636	0.01562058463
637	0.01557217109
638	0.01554697795
639	0.0155160785
640	0.01549218302
641	0.01546349404
642	0.01543413837
643	0.01540170783
644	0.01537692736
645	0.01532125009
646	0.01529522423
647	0.01526472022
648	0.0152454155
649	0.01520377527
650	0.01516555325
651	0.01513826414
652	0.01511854115
653	0.01507677361
654	0.01504533064
655	0.01501957978
656	0.01500183726
657	0.01497851995
658	0.01494071247
659	0.01490970348
660	0.01488013024
661	0.01484845275
662	0.0148076827
663	0.01478412681
664	0.0147329387
665	0.0147052582
666	0.01466520516
667	0.01464347785
668	0.01461231406
669	0.01457818192
670	0.01453458393
671	0.01450581624
672	0.01446892224
673	0.01444973394
674	0.01442333966
675	0.01438511533
676	0.01436123015
677	0.01432128986
678	0.01427452081
679	0.0142397319
680	0.01420838225
681	0.01418701558
682	0.0141643577
683	0.01413999965
684	0.0141094016
685	0.0140790101
686	0.01405520701
687	0.01402837231
688	0.0139762039
689	0.01395181555
690	0.01392270273
691	0.01388532739
692	0.01386582555
693	0.01381745936
694	0.0137844297
695	0.01376608364
696	0.01374072016
697	0.01370635976
698	0.01366896157
699	0.01362802695
700	0.0136100812
701	0.0135904016
702	0.01356247359
703	0.01352886504
704	0.01350897868
705	0.01348048621
706	0.01345632001
707	0.01342599809
708	0.01340216081
709	0.01337038038
710	0.0133315366
711	0.01330123741
712	0.01328586725
713	0.01325968224
714	0.01324570366
715	0.01321782283
716	0.01318638372
717	0.01316736096
718	0.0131398662
719	0.01310798355
720	0.0130846224
721	0.01305486493
722	0.0130261586
723	0.0130003141
724	0.01297321181
725	0.01292980853
726	0.01288414349
727	0.01284619566
728	0.0128253053
729	0.01279907355
730	0.01276948324
731	0.01271335631
732	0.01269264684
733	0.01266219765
734	0.01263073175
735	0.01259569471
736	0.01258069561
737	0.01254288847
738	0.012511721
739	0.0124799702
740	0.01245259943
741	0.01241965343
742	0.01238766631
743	0.01237109472
744	0.01234735808
745	0.01232731768
746	0.0122993308
747	0.01227880325
748	0.01225511839
749	0.01223505872
750	0.01221512255
751	0.01217899296
752	0.01212498865
753	0.01208448253
754	0.01204961687
755	0.01202726308
756	0.01201496552
757	0.01198367157
758	0.01196680527
759	0.01194564862
760	0.01191834928
761	0.01188807816
762	0.01186690272
763	0.0118416467
764	0.01180691309
765	0.01178381089
766	0.01175523642
767	0.01172084266
768	0.01169363778
769	0.01167318107
770	0.01164516
771	0.01162565423
772	0.01159459698
773	0.01156484692
774	0.01152870559
775	0.0115075814
776	0.0114932303
777	0.01147566111
778	0.01145531301
779	0.01142687133
780	0.01140121055
781	0.0113765286
782	0.01135054918
783	0.01132599571
784	0.01130883786
785	0.01127579621
786	0.01125106779
787	0.01121551881
788	0.01119796409
789	0.01118812544
790	0.0111636713
791	0.01112713897
792	0.01110466191
793	0.01108011506
794	0.01104656521
795	0.01101688059
796	0.01099284997
797	0.01096927584
798	0.01093447091
799	0.01091539913
800	0.01089452676
801	0.0108779118
802	0.01086319617
803	0.01084886737
804	0.01083395536
805	0.01081430339
806	0.01079250204
807	0.01077410688
808	0.01075002158
809	0.01073415544
810	0.01071361672
811	0.01069091518
812	0.01068118539
813	0.01065242824
814	0.01063201674
815	0.01060619401
816	0.01058389085
817	0.01057388527
818	0.01055262289
819	0.01053046497
820	0.01052165683
821	0.01051143836
822	0.01049080515
823	0.01046631431
824	0.01044392912
825	0.0104188815
826	0.01039904477
827	0.01038614726
828	0.01035430734
829	0.01033897176
830	0.01031685364
831	0.01029823611
832	0.01026377197
833	0.01024250428
834	0.01022464541
835	0.01019392658
836	0.01016878003
837	0.01014707949
838	0.01012889044
839	0.01011211465
840	0.01008965232
841	0.01006519344
842	0.01004641236
843	0.01002647036
844	0.01000029088
845	0.009982406076
846	0.009959952627
847	0.009940382785
848	0.009921367468
849	0.009900708265
850	0.009890909453
851	0.00987180997
852	0.009844964276
853	0.009821005838
854	0.009801521838
855	0.009776461594
856	0.009757611351
857	0.009745230028
858	0.009728547142
859	0.009712715901
860	0.009686844009
861	0.009668687256
862	0.009651861245
863	0.009635800528
864	0.009616452412
865	0.009596370848
866	0.009584615978
867	0.009569510134
868	0.00953457583
869	0.009522090146
870	0.009498595731
871	0.009479258754
872	0.009448174146
873	0.009434922829
874	0.009415013351
875	0.009386123194
876	0.009369301921
877	0.009357081923
878	0.009335371937
879	0.009316457478
880	0.009301355868
881	0.009289496315
882	0.009270039722
883	0.009252067447
884	0.009236895805
885	0.009227076259
886	0.009204382097
887	0.0091767375
888	0.009164065973
889	0.009143904245
890	0.009124463269
891	0.009105773832
892	0.009089213577
893	0.009073138531
894	0.009051527435
895	0.00903745054
896	0.009012734153
897	0.008996077626
898	0.008984378771
899	0.008972643414
900	0.008942890065
901	0.008923737381
902	0.008914722365
903	0.008899969817
904	0.008879998708
905	0.008868945245
906	0.008853263243
907	0.008830806037
908	0.008819226738
909	0.008802871606
910	0.008779332684
911	0.008761568043
912	0.008741100322
913	0.008712731321
914	0.008691605845
915	0.008677742008
916	0.008659280144
917	0.008647349568
918	0.008629930267
919	0.008603635325
920	0.008592176017
921	0.008577149211
922	0.008557228621
923	0.008538571974
924	0.008531458735
925	0.008516482988
926	0.00850414723
927	0.008493949402
928	0.00847801167
929	0.008465255292
930	0.00845335141
931	0.008445804977
932	0.00842215977
933	0.008395882967
934	0.008379017834
935	0.008357461803
936	0.008336080996
937	0.008321214652
938	0.008307141952
939	0.008291347664
940	0.008275640617
941	0.008262894051
942	0.008242610765
943	0.008222678682
944	0.008210442416
945	0.008190990491
946	0.008175777702
947	0.008158625716
948	0.008136793468
949	0.008122658373
950	0.008106080654
951	0.008090777431
952	0.00807490944
953	0.008055567142
954	0.008042393168
955	0.008028714343
956	0.008019507237
957	0.007992457864
958	0.007975757445
959	0.00796549345
960	0.007944179447
961	0.007919305941
962	0.007900522097
963	0.00789466269
964	0.007884180126
965	0.007864024071
966	0.007852519686
967	0.00784594292
968	0.00782929186
969	0.007812242306
970	0.007789272634
971	0.00777326728
972	0.00774912056
973	0.007738518616
974	0.007722324281
975	0.007706491471
976	0.007689290062
977	0.007676754268
978	0.007658074866
979	0.007644810458
980	0.007632133131
981	0.007613418831
982	0.007601864676
983	0.007581368802
984	0.007573543354
985	0.00756018604
986	0.007550979779
987	0.007538940218
988	0.007524792581
989	0.007511440325
990	0.007502665499
991	0.007492574078
992	0.007475154361
993	0.007463139248
994	0.007448531134
995	0.007439840048
996	0.007420911946
997	0.007411455291
998	0.007396674414
999	0.007385302274
